"car_type","car_type_numb","src","src_coordinates","dst","dst_coordinates"
tent_truck,4,210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}",302445,"{""latitude"": 55.347781246, ""longitude"": 37.614404928}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",117819,"{""latitude"": 57.142964, ""longitude"": 65.597514}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",131643,"{""latitude"": 52.319649, ""longitude"": 104.248228}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",206298,"{""latitude"": 53.722084, ""longitude"": 91.382578}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",6145,"{""latitude"": 56.075378, ""longitude"": 92.948591}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",172430,"{""latitude"": 53.384265, ""longitude"": 83.739861}"
tent_truck,4,686,"{""latitude"": 54.941901, ""longitude"": 82.916459}",161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",686,"{""latitude"": 54.941901, ""longitude"": 82.916459}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",206298,"{""latitude"": 53.722084, ""longitude"": 91.382578}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",6145,"{""latitude"": 56.075378, ""longitude"": 92.948591}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",219030,"{""latitude"": 56.30041, ""longitude"": 101.700708}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",204615,"{""latitude"": 56.516407, ""longitude"": 85.024625}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",206708,"{""latitude"": 53.760427, ""longitude"": 87.092846}"
tent_truck,4,161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}",213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",205205,"{""latitude"": 58.571995, ""longitude"": 49.576179}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",118535,"{""latitude"": 56.169053, ""longitude"": 43.895555}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",218644,"{""latitude"": 48.449259, ""longitude"": 135.12843}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",144649,"{""latitude"": 56.09682, ""longitude"": 40.354817}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",131643,"{""latitude"": 52.319649, ""longitude"": 104.248228}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",214951,"{""latitude"": 43.357235, ""longitude"": 132.122865}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",203799,"{""latitude"": 56.122826, ""longitude"": 47.309128}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",6145,"{""latitude"": 56.075378, ""longitude"": 92.948591}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",302856,"{""latitude"": 55.575239899, ""longitude"": 37.697530594}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",218628,"{""latitude"": 56.905912, ""longitude"": 53.359074}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",300864,"{""latitude"": 56.113127507, ""longitude"": 37.180021536}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",172430,"{""latitude"": 53.384265, ""longitude"": 83.739861}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",207022,"{""latitude"": 55.968988, ""longitude"": 37.320131}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",213849,"{""latitude"": 55.310288, ""longitude"": 86.140728}"
tent_truck,4,218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",686,"{""latitude"": 54.941901, ""longitude"": 82.916459}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",300575,"{""latitude"": 56.72666, ""longitude"": 60.578315}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,168458,"{""latitude"": 55.010898, ""longitude"": 73.446973}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
tent_truck,4,206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}",117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}"
tent_truck,4,206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,206319,"{""latitude"": 51.726981, ""longitude"": 55.100593}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",302335,"{""latitude"": 53.101049, ""longitude"": 46.583858}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",211415,"{""latitude"": 51.800428813, ""longitude"": 39.21810555}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",117230,"{""latitude"": 53.091476, ""longitude"": 50.126734}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",205104,"{""latitude"": 54.356576, ""longitude"": 48.598839}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
tent_truck,4,133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",686,"{""latitude"": 54.941901, ""longitude"": 82.916459}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",1733,"{""latitude"": 56.767604, ""longitude"": 60.81316}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",169537,"{""latitude"": 59.620754, ""longitude"": 60.618892}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",300571,"{""latitude"": 56.726696, ""longitude"": 60.578278}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",161520,"{""latitude"": 55.141009, ""longitude"": 82.985385}"
tent_truck,4,216566,"{""latitude"": 57.924337, ""longitude"": 56.164468}",211470,"{""latitude"": 57.926741, ""longitude"": 59.990923}"
tent_truck,4,218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
tent_truck,4,218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",300864,"{""latitude"": 56.113127507, ""longitude"": 37.180021536}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",302445,"{""latitude"": 55.347781246, ""longitude"": 37.614404928}"
tent_truck,4,117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,301229,"{""latitude"": 55.43485, ""longitude"": 37.611832}",117501,"{""latitude"": 55.413049, ""longitude"": 37.588278}"
tent_truck,4,209209,"{""latitude"": 57.826076, ""longitude"": 28.379243}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,209209,"{""latitude"": 57.826076, ""longitude"": 28.379243}",218402,"{""latitude"": 56.951769, ""longitude"": 40.941105}"
tent_truck,4,209209,"{""latitude"": 57.826076, ""longitude"": 28.379243}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}",207022,"{""latitude"": 55.968988, ""longitude"": 37.320131}"
tent_truck,4,158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,158311,"{""latitude"": 44.03429, ""longitude"": 43.164327}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",158751,"{""latitude"": 43.088653, ""longitude"": 44.644355}"
tent_truck,4,301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",207743,"{""latitude"": 55.996703739, ""longitude"": 37.883953939}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",117456,"{""latitude"": 56.825157, ""longitude"": 35.87904}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",210515,"{""latitude"": 55.918678542, ""longitude"": 37.562207434}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",210127,"{""latitude"": 55.58783, ""longitude"": 37.226277}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",218210,"{""latitude"": 55.823819179, ""longitude"": 38.251653675}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",300864,"{""latitude"": 56.113127507, ""longitude"": 37.180021536}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",206239,"{""latitude"": 55.654322132, ""longitude"": 37.888480458}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",207022,"{""latitude"": 55.968988, ""longitude"": 37.320131}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",210001,"{""latitude"": 55.125925956, ""longitude"": 37.556771605}"
tent_truck,4,300168,"{""latitude"": 56.084394, ""longitude"": 37.155605}",303295,"{""latitude"": 56.331209, ""longitude"": 36.678842}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",6144,"{""latitude"": 48.7554, ""longitude"": 44.4405}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",205985,"{""latitude"": 46.312237, ""longitude"": 39.946724}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}",218623,"{""latitude"": 55.411823, ""longitude"": 37.589796}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",205985,"{""latitude"": 46.312237, ""longitude"": 39.946724}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",208277,"{""latitude"": 44.662695, ""longitude"": 41.896576}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",211415,"{""latitude"": 51.800428813, ""longitude"": 39.21810555}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",206968,"{""latitude"": 55.125659, ""longitude"": 37.556262}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",206236,"{""latitude"": 55.328742812, ""longitude"": 37.82100529}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",117986,"{""latitude"": 55.848147, ""longitude"": 48.843685}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",120762,"{""latitude"": 55.747074, ""longitude"": 38.4115}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",303262,"{""latitude"": 45.02928488, ""longitude"": 34.038676989}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",158751,"{""latitude"": 43.088653, ""longitude"": 44.644355}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",133533,"{""latitude"": 47.367228, ""longitude"": 39.712646}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",144154,"{""latitude"": 45.032496, ""longitude"": 34.045926}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",507,"{""latitude"": 55.38614, ""longitude"": 37.583393}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",311800,"{""latitude"": 59.74376, ""longitude"": 30.509576}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",205228,"{""latitude"": 55.65431, ""longitude"": 37.888459}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",301920,"{""latitude"": 44.033866, ""longitude"": 43.165161}"
tent_truck,4,218616,"{""latitude"": 47.366609, ""longitude"": 39.716696}",209211,"{""latitude"": 43.03146948, ""longitude"": 47.433087104}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",133858,"{""latitude"": 53.23448, ""longitude"": 44.906253}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",130744,"{""latitude"": 45.055356, ""longitude"": 39.067991}"
tent_truck,4,301957,"{""latitude"": 47.367953, ""longitude"": 39.71672}",206348,"{""latitude"": 54.437235, ""longitude"": 37.464906}"
